지역코드,계약연도,계약월,거래유형,법정동,단지명,전용면적,거래금액
11680,2024,1,중개거래,대치동,"쌍용대치아파트1동,2동,3동,5동,6동",128.03,"308,000"
11680,2024,1,중개거래,일원동,수서,50.82,"92,000"
11680,2024,1,중개거래,일원동,래미안 개포 루체하임,59.99,"185,000"
11680,2024,1,중개거래,개포동,디에이치아너힐즈,59.8732,"219,000"
11680,2024,1,중개거래,논현동,네오빌,73.08,"240,000"
11680,2024,1,중개거래,논현동,네오빌,73.08,"240,000"
11680,2024,1,중개거래,논현동,네오빌,64.29,"210,000"
11680,2024,1,중개거래,논현동,네오빌,73.08,"245,000"
11680,2024,1,중개거래,논현동,네오빌,73.08,"245,000"
11680,2024,1,중개거래,논현동,네오빌,64.29,"210,000"
11680,2024,1,중개거래,논현동,네오빌,73.08,"245,000"
11680,2024,1,중개거래,논현동,네오빌,73.08,"245,000"
11680,2024,1,중개거래,논현동,네오빌,64.29,"215,000"
11680,2024,1,중개거래,논현동,네오빌,70.56,"240,000"
11680,2024,1,중개거래,논현동,네오빌,70.56,"235,000"
11680,2024,1,중개거래,논현동,네오빌,64.29,"210,000"
11680,2024,1,중개거래,논현동,네오빌,187.47,"720,000"
11680,2024,1,중개거래,논현동,네오빌,128.26,"440,000"
11680,2024,1,중개거래,삼성동,아이파크,156.857,"618,000"
11680,2024,1,중개거래,신사동,현대아인빌,138.42,"163,000"
11680,2024,1,중개거래,개포동,개포주공7단지,53.46,"175,000"
11680,2024,1,중개거래,자곡동,강남자곡아이파크,59.96,"113,500"
11680,2024,1,중개거래,개포동,래미안블레스티지,59.967,"200,000"
11680,2024,1,중개거래,대치동,개포우성2,84.69,"287,000"
11680,2024,1,중개거래,역삼동,EGSoulLeader,17.03,"20,000"
11680,2024,1,중개거래,대치동,한보미도맨션2,84.96,"274,000"
11680,2024,1,중개거래,대치동,선경1차(1동-7동),117.7,"340,000"
11680,2024,1,중개거래,청담동,삼성청담공원아파트,107.22,"210,000"
11680,2024,1,중개거래,수서동,까치마을,49.5,"119,500"
11680,2024,1,중개거래,대치동,개포우성2,127.78,"375,000"
11680,2024,1,중개거래,압구정동,"현대6차(78~81,83,84,86,87동)",196.7,"650,000"
11680,2024,1,중개거래,수서동,강남데시앙포레,84.81,"156,000"
11680,2024,1,중개거래,삼성동,현대삼성동1차,159.69,"258,000"
11680,2024,1,중개거래,도곡동,도곡렉슬,84.9984,"282,000"
11680,2024,1,중개거래,역삼동,개나리푸르지오,84.6815,"263,000"
11680,2024,1,중개거래,개포동,현대2,131.83,"282,000"
11680,2024,1,중개거래,역삼동,역삼I'PARK,28.246,"82,000"
11680,2024,1,중개거래,역삼동,역삼래미안,59.4,"190,000"
11680,2024,1,중개거래,수서동,강남데시앙포레,84.92,"166,000"
11680,2024,1,중개거래,개포동,현대아파트3,131.83,"260,000"
11680,2024,1,직거래,도곡동,타워팰리스1,164.97,"481,000"
11680,2024,1,중개거래,개포동,성원대치2단지아파트,33.18,"97,000"
11680,2024,1,중개거래,일원동,푸른마을아파트101동~111동,59.76,"135,500"
11680,2024,1,중개거래,논현동,논현베르빌,111.08,"133,500"
11680,2024,1,중개거래,수서동,신동아,33.18,"92,000"
11680,2024,1,중개거래,수서동,까치마을,49.5,"120,000"
11680,2024,1,중개거래,대치동,한보미도맨션1,161.36,"400,000"
11680,2024,1,중개거래,역삼동,e-편한세상,59.947,"197,000"
11680,2024,1,중개거래,논현동,논현한가람빌라트,90.94,"148,500"
11680,2024,1,중개거래,청담동,청담동삼성1차(101동),84.57,"159,000"
11680,2024,1,중개거래,개포동,개포래미안포레스트,74.66,"220,000"
11680,2024,1,중개거래,일원동,개포한신,107.6,"193,500"
11680,2024,1,중개거래,개포동,성원대치2단지아파트,39.53,"116,000"
11680,2024,1,중개거래,개포동,개포주공7단지,53.46,"190,000"
11680,2024,1,중개거래,일원동,푸른마을아파트101동~111동,59.76,"137,500"
11680,2024,1,중개거래,청담동,삼성청담아파트,129.16,"262,000"
11680,2024,1,중개거래,역삼동,리치타워,89.83,"69,000"
11680,2024,1,중개거래,역삼동,역삼래미안,59.4,"190,000"
11680,2024,1,중개거래,세곡동,강남엘에이치1단지,84.83,"132,000"
11680,2024,1,중개거래,역삼동,역삼래미안,59.4,"187,500"
11680,2024,1,중개거래,대치동,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,"240,000"
11680,2024,1,중개거래,개포동,디에이치아너힐즈,59.8732,"209,500"
11680,2024,1,중개거래,대치동,선경2차(8동-12동),127.75,"388,000"
11680,2024,1,중개거래,일원동,가람,75.16,"200,000"
11680,2024,1,중개거래,삼성동,삼성동힐스테이트 1단지,31.402,"102,600"
11680,2024,1,중개거래,개포동,래미안블레스티지,59.967,"195,000"
11680,2024,1,중개거래,수서동,까치마을,39.6,"91,000"
11680,2024,1,중개거래,자곡동,강남브리즈힐(토지임대부아파트),84.29,"104,000"
11680,2024,1,중개거래,개포동,성원대치2단지아파트,39.53,"114,500"
11680,2024,1,중개거래,압구정동,한양3,117.26,"400,000"
11680,2024,1,중개거래,역삼동,역삼래미안,59.4,"185,000"
11680,2024,1,중개거래,역삼동,대우디오빌,59.505,"80,000"
11680,2024,1,중개거래,삼성동,삼성동한솔아파트,58.57,"140,000"
11680,2024,1,중개거래,청담동,호원빌라,244.49,"460,000"
11680,2024,1,중개거래,역삼동,래미안그레이튼,84.97,"234,000"
11680,2024,1,중개거래,수서동,삼성,84.97,"178,000"
11680,2024,1,중개거래,개포동,경남2차,182.2,"340,000"
11680,2024,1,중개거래,대치동,선경1차(1동-7동),136.68,"397,000"
11680,2024,1,중개거래,청담동,청담자이,49.593,"200,000"
11680,2024,1,중개거래,압구정동,신현대11차,115.23,"418,000"
11680,2024,1,중개거래,청담동,청담자이,49.639,"175,000"
11680,2024,1,중개거래,도곡동,삼성,73.41,"181,000"
11680,2024,1,중개거래,대치동,한보미도맨션1,84.48,"280,000"
11680,2024,1,중개거래,일원동,푸른마을아파트101동~111동,59.76,"147,000"
11680,2024,1,중개거래,대치동,선경1차(1동-7동),136.68,"390,000"
11680,2024,1,중개거래,역삼동,현대까르띠에710,149.7,"322,000"
11680,2024,1,중개거래,도곡동,도곡렉슬,59.9772,"184,000"
11680,2024,1,중개거래,도곡동,이니그마빌-III,240.55,"570,000"
11680,2024,1,중개거래,개포동,개포래미안포레스트,59.96,"187,000"
11680,2024,1,중개거래,수서동,신동아,33.18,"89,000"
11680,2024,1,중개거래,도곡동,현대비젼21,34.995,"48,000"
11680,2024,1,중개거래,개포동,디에이치아너힐즈,59.7479,"212,500"
11680,2024,1,중개거래,대치동,대치르엘,59.9972,"205,000"
11680,2024,1,중개거래,도곡동,한신(개포),59.48,"225,000"
11680,2024,1,중개거래,논현동,거평프리젠,31.585,"39,000"
11680,2024,1,중개거래,개포동,삼익대청아파트,51.12,"130,000"
11680,2024,1,중개거래,일원동,수서,51.76,"99,000"
11680,2024,1,중개거래,도곡동,타워팰리스3,163.567,"400,000"
11680,2024,1,중개거래,개포동,디에이치아너힐즈,59.8072,"217,000"
11680,2024,1,중개거래,일원동,푸른마을아파트101동~111동,59.76,"140,000"
11680,2024,1,중개거래,자곡동,강남자곡아이파크,59.96,"120,000"
11680,2024,1,중개거래,역삼동,역삼푸르지오,84.9097,"235,000"
11680,2024,1,중개거래,압구정동,한양1차(영동한양),91.21,"375,000"
11680,2024,1,중개거래,삼성동,이안애2차,64.26,"93,000"
11680,2024,1,중개거래,도곡동,타워팰리스1,244.66,"733,000"
11680,2024,1,중개거래,도곡동,럭키(963),84.97,"185,000"
11680,2024,1,중개거래,개포동,개포주공5단지,53.98,"215,000"
11680,2024,1,중개거래,삼성동,LG선릉에클라트(A),36.16,"43,000"
11680,2024,1,중개거래,역삼동,역삼자이,84.993,"233,000"
11680,2024,1,직거래,논현동,한양수자인어반게이트,16.2,"21,000"
11680,2024,1,중개거래,역삼동,대우디오빌,30.03,"31,300"
11680,2024,1,중개거래,역삼동,대우디오빌,30.03,"30,000"
11680,2024,1,중개거래,압구정동,"현대2차(10,11,20,23,24,25동)",160.52,"600,000"
11680,2024,1,중개거래,대치동,한보미도맨션1,84.48,"273,000"
11680,2024,1,중개거래,역삼동,진넥스빌2,23.85,"21,700"
11680,2024,1,중개거래,삼성동,삼성동센트럴아이파크,59.96,"233,000"
11680,2024,1,중개거래,압구정동,신현대11차,183.41,"675,000"
11680,2024,1,중개거래,대치동,한보미도맨션2,126.33,"325,000"
11680,2024,1,중개거래,역삼동,테헤란아이파크,92.6232,"243,000"
11680,2024,1,중개거래,삼성동,롯데캐슬프레미어,121.931,"300,000"
11680,2024,1,중개거래,세곡동,강남엘에이치1단지,59.89,"119,000"
11680,2024,1,중개거래,삼성동,LG선릉에클라트(B),36.35,"37,500"
11680,2024,1,직거래,일원동,샘터마을,101.97,"171,000"
11680,2024,1,중개거래,역삼동,역삼I'PARK,116.285,"289,000"
11680,2024,1,중개거래,수서동,신동아,33.18,"90,000"
11680,2024,1,중개거래,도곡동,포스코트,209.03,"375,000"
11680,2024,1,중개거래,압구정동,"현대7차(73~77,82,85동)",157.36,"540,000"
11680,2024,1,중개거래,일원동,개포한신,82.3,"155,000"
11680,2024,1,중개거래,수서동,삼익,49.2,"117,000"
11680,2024,1,중개거래,수서동,신동아,49.96,"118,000"
11680,2024,1,중개거래,세곡동,강남엘에이치1단지,84.84,"134,500"
11680,2024,1,중개거래,대치동,대우아이빌멤버스(891-26),35.236,"35,000"
11680,2024,1,중개거래,수서동,까치마을,49.5,"119,500"
11680,2024,1,중개거래,자곡동,강남자곡아이파크,59.96,"115,000"
11680,2024,1,중개거래,역삼동,역삼I'PARK,116.285,"295,000"
11680,2024,1,중개거래,삼성동,롯데캐슬프레미어,213.435,"425,000"
11680,2024,1,중개거래,대치동,"쌍용대치아파트1동,2동,3동,5동,6동",83.56,"240,000"
11680,2024,1,중개거래,신사동,리갈팰리스,184.63,"270,000"
11680,2024,1,중개거래,도곡동,도곡1차아이파크,130.259,"264,000"
11680,2024,1,중개거래,도곡동,우성4,152.74,"367,500"
11680,2024,1,중개거래,일원동,래미안 개포 루체하임,59.98,"198,000"
11680,2024,1,중개거래,자곡동,강남자곡아이파크,59.96,"120,000"
11680,2024,1,중개거래,역삼동,래미안그레이튼(진달래2차),59.78,"188,000"
11680,2024,1,중개거래,역삼동,테헤란아이파크,118.0315,"320,000"
11680,2024,1,중개거래,대치동,한보미도맨션1,128.01,"350,000"
11680,2024,1,중개거래,역삼동,대명벨리온,17.684,"17,400"
11680,2024,1,중개거래,대치동,한보미도맨션2,84.96,"271,500"
11680,2024,1,중개거래,청담동,현대아파트,84.92,"165,000"
11680,2024,1,중개거래,역삼동,역삼동하나빌,50.89,"70,000"
11680,2024,1,중개거래,청담동,현대아파트,84.92,"163,000"
11680,2024,1,중개거래,개포동,개포자이프레지던스,59.98,"216,000"
11680,2024,1,중개거래,개포동,성원대치2단지아파트,39.53,"113,000"
11680,2024,1,중개거래,개포동,개포더샵트리에,108.0923,"223,000"
11680,2024,1,중개거래,자곡동,강남한양수자인(4단지),84.99,"148,000"
11680,2024,1,중개거래,대치동,개포우성2,127.78,"395,000"
11680,2024,1,중개거래,청담동,진흥아파트,109.31,"217,000"
11680,2024,1,중개거래,청담동,청담자이,49.619,"187,000"
11680,2024,1,직거래,역삼동,대명벨리온,17.684,"17,200"
11680,2024,1,중개거래,대치동,선릉역대우아이빌(890-49),25.42,"23,000"
11680,2024,1,중개거래,도곡동,도곡하이빌,119.33,"100,000"
11680,2024,1,중개거래,도곡동,한라비발디,84.8861,"177,000"
11680,2024,1,중개거래,삼성동,삼성동대성유니드,78.69,"150,000"
11680,2024,1,중개거래,도곡동,우성사원5,78.99,"229,000"
11680,2024,1,중개거래,압구정동,"현대6차(78~81,83,84,86,87동)",144.7,"495,000"
11680,2024,1,중개거래,대치동,한보미도맨션2,84.96,"269,000"
11680,2024,1,중개거래,일원동,상록수,74.54,"180,000"
11680,2024,1,직거래,논현동,펜트힐루논현,43.392,"95,214"
11680,2024,1,중개거래,압구정동,"현대2차(10,11,20,23,24,25동)",160.28,"520,000"
11680,2024,1,중개거래,일원동,푸른마을아파트101동~111동,59.76,"122,000"
11680,2024,1,중개거래,일원동,상록수,74.54,"179,000"
11680,2024,1,중개거래,일원동,우성7,84.06,"145,000"
11680,2024,1,직거래,역삼동,노블스위트,84.85,"65,000"
11680,2024,1,중개거래,논현동,동부센트레빌,84.9875,"165,000"
11680,2024,1,중개거래,도곡동,타워팰리스1,222.48,"497,000"
11680,2024,1,중개거래,수서동,삼성,59.86,"145,500"
11680,2024,1,중개거래,자곡동,강남자곡아이파크,74.97,"145,000"
11680,2024,1,중개거래,청담동,청담현대3차아파트,109.53,"350,000"
11680,2024,1,중개거래,역삼동,래미안그레이튼,70.98,"215,000"
11680,2024,1,중개거래,수서동,까치마을,39.6,"90,000"
11680,2024,1,중개거래,수서동,삼성,84.97,"173,500"
11680,2024,1,중개거래,대치동,한보미도맨션1,191.07,"482,000"
11680,2024,1,중개거래,대치동,은마,76.79,"237,000"
11680,2024,1,중개거래,삼성동,아이파크,175.052,"900,000"
11680,2024,2,중개거래,역삼동,세방하이빌1,59.77,"121,000"
11680,2024,2,중개거래,개포동,성원대치2단지아파트,33.18,"96,500"
11680,2024,2,중개거래,압구정동,"현대6차(78~81,83,84,86,87동)",196.7,"660,000"
11680,2024,2,중개거래,삼성동,래미안삼성1차(105-0),84.95,"222,500"
11680,2024,2,중개거래,개포동,성원대치2단지아파트,49.86,"131,500"
11680,2024,2,중개거래,일원동,상록수,74.54,"181,000"
11680,2024,2,중개거래,도곡동,대림아크로빌,172.467,"300,000"
11680,2024,2,중개거래,대치동,은마,76.79,"235,000"
11680,2024,2,중개거래,대치동,"쌍용대치아파트1동,2동,3동,5동,6동",128.03,"300,000"
11680,2024,2,중개거래,신사동,신사아이빌(522),84.93,"138,000"
11680,2024,2,중개거래,압구정동,한양7,106.22,"355,000"
11680,2024,2,중개거래,대치동,한보미도맨션1,84.48,"288,000"
11680,2024,2,중개거래,압구정동,현대4차저층(51~56동),117.9,"520,000"
11680,2024,2,중개거래,논현동,마일스디오빌,36.29,"39,500"
11680,2024,2,중개거래,대치동,대치현대,85,"230,000"
11680,2024,2,직거래,삼성동,쌍용플래티넘,152.25,"240,000"
11680,2024,2,중개거래,역삼동,테헤란아이파크,70.8333,"242,000"
11680,2024,2,중개거래,수서동,까치마을,49.5,"125,000"
11680,2024,2,중개거래,도곡동,도곡1차아이파크,134.789,"280,000"
11680,2024,2,중개거래,세곡동,세곡푸르지오,74.74,"131,000"
11680,2024,2,중개거래,세곡동,세곡푸르지오,74.74,"131,000"
11680,2024,2,중개거래,일원동,목련타운,99.79,"207,000"
11680,2024,2,중개거래,수서동,신동아,33.18,"89,990"
11680,2024,2,중개거래,수서동,까치마을,39.6,"93,000"
11680,2024,2,중개거래,수서동,신동아,33.18,"90,000"
11680,2024,2,중개거래,논현동,신동아(22),114.34,"202,000"
11680,2024,2,중개거래,개포동,디에이치아너힐즈,59.7479,"220,000"
11680,2024,2,중개거래,도곡동,래미안도곡카운티,71.85,"232,000"
11680,2024,2,중개거래,대치동,메트로,99.26,"100,000"
11680,2024,2,중개거래,역삼동,역삼자이,114.5958,"290,000"
11680,2024,2,중개거래,일원동,샘터마을,134.438,"234,000"
11680,2024,2,중개거래,대치동,대치아이파크,84.95,"284,500"
11680,2024,2,중개거래,역삼동,역삼푸르지오,84.9097,"240,000"
11680,2024,2,중개거래,압구정동,한양1차(영동한양),49.98,"223,000"
11680,2024,2,중개거래,개포동,성원대치2단지아파트,33.18,"99,000"
11680,2024,2,중개거래,수서동,까치마을,39.6,"91,000"
11680,2024,2,중개거래,세곡동,강남엘에이치1단지,74.74,"135,000"
11680,2024,2,중개거래,일원동,디에이치자이개포,84.94,"275,000"
11680,2024,2,중개거래,삼성동,삼성동롯데캐슬킹덤,148.5,"212,000"
11680,2024,2,중개거래,수서동,까치마을,39.6,"95,000"
11680,2024,2,중개거래,도곡동,삼익,153.71,"227,000"
11680,2024,2,중개거래,자곡동,래미안강남힐즈,91.96,"168,500"
11680,2024,2,중개거래,삼성동,풍림,51.68,"60,000"
11680,2024,2,중개거래,개포동,개포주공6단지,53.06,"184,000"
11680,2024,2,중개거래,도곡동,대림아크로빌,130.545,"257,000"
11680,2024,2,중개거래,개포동,디에이치아너힐즈,59.8732,"213,500"
11680,2024,2,중개거래,역삼동,역삼자이,114.019,"269,000"
11680,2024,2,중개거래,청담동,삼성청담아파트,114.83,"215,000"
11680,2024,2,중개거래,압구정동,"현대6차(78~81,83,84,86,87동)",157.36,"523,000"
11680,2024,2,중개거래,삼성동,롯데캐슬프레미어,122.485,"307,500"
11680,2024,2,중개거래,개포동,개포주공7단지,60.76,"194,000"
11680,2024,2,중개거래,역삼동,대우디오빌,39.13,"40,200"
11680,2024,2,중개거래,개포동,개포주공7단지,73.26,"227,000"
11680,2024,2,중개거래,수서동,강남데시앙포레,84.92,"160,000"
11680,2024,2,중개거래,수서동,까치마을,34.44,"85,000"
11680,2024,2,중개거래,역삼동,e-편한세상,84.991,"263,000"
11680,2024,2,중개거래,개포동,개포주공6단지,83.21,"256,500"
11680,2024,2,중개거래,역삼동,대우디오빌,59.505,"79,000"
11680,2024,2,중개거래,개포동,삼익대청아파트,39.53,"115,000"
11680,2024,2,중개거래,자곡동,강남자곡아이파크,74.97,"147,000"
11680,2024,2,중개거래,개포동,개포주공7단지,60.76,"192,000"
11680,2024,2,중개거래,개포동,개포주공7단지,83.7,"257,000"
11680,2024,2,중개거래,개포동,개포주공6단지,53.06,"179,500"
11680,2024,2,중개거래,개포동,개포주공6단지,53.06,"180,000"
11680,2024,2,중개거래,개포동,성원대치2단지아파트,49.86,"134,000"
11680,2024,2,중개거래,개포동,래미안블레스티지,59.967,"199,300"
11680,2024,2,중개거래,도곡동,타워팰리스3,141.381,"377,000"
11680,2024,2,중개거래,역삼동,동부센트레빌,84.97,"181,500"
11680,2024,2,중개거래,개포동,개포주공7단지,83.7,"255,000"
11680,2024,2,중개거래,압구정동,"현대6차(78~81,83,84,86,87동)",196.7,"679,000"
11680,2024,2,중개거래,개포동,성원대치2단지아파트,49.86,"136,600"
11680,2024,2,중개거래,개포동,개포주공6단지,60.13,"185,000"
11680,2024,2,중개거래,세곡동,강남엘에이치1단지,84.83,"139,000"
11680,2024,2,중개거래,역삼동,e-편한세상,59.606,"181,000"
11680,2024,2,중개거래,역삼동,역삼래미안,80.87,"230,000"
11680,2024,2,중개거래,역삼동,이스턴오피스텔,14.78,"16,500"
11680,2024,2,중개거래,일원동,수서,39.98,"85,000"
11680,2024,2,중개거래,대치동,한보미도맨션2,115.05,"330,000"
11680,2024,2,중개거래,삼성동,아이파크,175.052,"635,000"
11680,2024,2,중개거래,도곡동,래미안도곡카운티,71.85,"210,000"
11680,2024,2,중개거래,도곡동,럭키(963),84.97,"183,500"
11680,2024,2,중개거래,압구정동,미성1차,106.48,"310,000"
11680,2024,2,중개거래,대치동,한보미도맨션2,84.96,"277,000"
11680,2024,2,중개거래,도곡동,SK허브프리모,33.8,"40,000"
11680,2024,2,중개거래,개포동,개포주공6단지,73.02,"225,000"
11680,2024,2,중개거래,일원동,푸른마을아파트101동~111동,59.76,"142,000"
11680,2024,2,중개거래,개포동,개포주공6단지,83.21,"257,000"
11680,2024,2,중개거래,역삼동,역삼동우정에쉐르1,71.78,"77,000"
11680,2024,2,중개거래,역삼동,한화진넥스빌,39.2,"30,000"
11680,2024,2,중개거래,압구정동,"현대6차(78~81,83,84,86,87동)",196.7,"660,000"
11680,2024,2,중개거래,청담동,청담동삼성1차(101동),84.57,"172,000"
11680,2024,2,중개거래,논현동,힐타워,134.83,"125,000"
11680,2024,2,중개거래,도곡동,도곡렉슬,134.9023,"380,000"
11680,2024,2,중개거래,역삼동,강남서해그랑블,70.57,"87,000"
11680,2024,2,중개거래,일원동,푸른마을아파트101동~111동,59.76,"142,000"
11680,2024,2,중개거래,수서동,까치마을,39.6,"97,000"
11680,2024,2,중개거래,개포동,개포래미안포레스트,84.59,"264,000"
11680,2024,2,중개거래,청담동,청담동삼성1차(101동),84.57,"172,500"
11680,2024,2,중개거래,일원동,개포한신,107.6,"189,000"
11680,2024,2,중개거래,역삼동,역삼래미안,59.53,"190,000"
11680,2024,2,중개거래,대치동,테헤란로대우아이빌(891-6),33.11,"38,000"
11680,2024,2,중개거래,압구정동,현대3차(61~64동),82.5,"341,500"
11680,2024,2,중개거래,역삼동,명인갤러리,84.78,"109,000"
11680,2024,2,중개거래,압구정동,신현대9차,152.28,"570,000"
11680,2024,2,중개거래,대치동,개포우성2,127.78,"405,000"
11680,2024,2,중개거래,삼성동,삼성동한솔아파트,85,"163,000"
11680,2024,2,중개거래,압구정동,"현대2차(10,11,20,23,24,25동)",160.29,"610,000"
11680,2024,2,중개거래,수서동,까치마을,34.44,"84,500"
11680,2024,2,중개거래,개포동,개포주공7단지,53.46,"176,000"
11680,2024,2,중개거래,개포동,개포주공7단지,60.76,"190,000"
11680,2024,2,중개거래,압구정동,한양6,106.71,"365,000"
11680,2024,2,중개거래,청담동,청담우방아파트,59.97,"151,000"
11680,2024,2,중개거래,개포동,개포주공6단지,83.21,"250,000"
11680,2024,2,중개거래,수서동,수서한아름,97.63,"166,000"
11680,2024,2,중개거래,역삼동,역삼I'PARK,116.285,"298,000"
11680,2024,2,중개거래,삼성동,삼성동센트럴아이파크,84.98,"300,000"
11680,2024,2,중개거래,압구정동,현대3차(61~64동),82.5,"345,000"
11680,2024,2,중개거래,개포동,개포주공7단지,73.26,"219,000"
11680,2024,2,중개거래,도곡동,도곡1차아이파크,130.259,"270,000"
11680,2024,2,중개거래,도곡동,타워팰리스1,222.48,"710,000"
11680,2024,2,중개거래,도곡동,타워팰리스1,78.99,"240,000"
11680,2024,2,중개거래,자곡동,강남브리즈힐(토지임대부아파트),74.04,"85,000"
11680,2024,2,중개거래,대치동,대치삼성,59.88,"189,000"
11680,2024,2,중개거래,대치동,한보미도맨션2,126.33,"358,000"
11680,2024,2,중개거래,개포동,개포래미안포레스트,84.83,"260,000"
11680,2024,2,중개거래,압구정동,한양1차(영동한양),63.87,"297,500"
11680,2024,2,중개거래,도곡동,매봉삼성,83.49,"143,000"
11680,2024,2,중개거래,대치동,선경1차(1동-7동),117.7,"323,400"
11680,2024,2,중개거래,대치동,래미안대치팰리스,114.15,"445,000"
11680,2024,2,중개거래,논현동,동양파라곤,157.41,"350,000"
11680,2024,2,중개거래,역삼동,역삼I'PARK,28.246,"69,000"
11680,2024,2,중개거래,대치동,래미안대치하이스턴,110.39,"280,000"
11680,2024,2,중개거래,개포동,성원대치2단지아파트,39.53,"103,000"
11680,2024,2,중개거래,일원동,래미안 개포 루체하임,59.99,"187,000"
11680,2024,2,중개거래,대치동,래미안대치팰리스,91.93,"310,000"
11680,2024,2,중개거래,자곡동,강남자곡아이파크,59.96,"115,000"
11680,2024,2,중개거래,도곡동,타워팰리스2,164.2,"285,000"
11680,2024,2,중개거래,도곡동,타워팰리스2,244.77,"615,000"
11680,2024,2,중개거래,수서동,신동아,49.96,"120,000"
11680,2024,2,중개거래,압구정동,신현대11차,170.81,"590,000"
11680,2024,2,중개거래,역삼동,e-편한세상,84.675,"239,000"
11680,2024,2,중개거래,수서동,강남 더샵 포레스트,146.6888,"317,000"
11680,2024,2,중개거래,삼성동,미켈란107,83,"190,000"
11680,2024,2,중개거래,수서동,삼성,84.97,"178,500"
11680,2024,2,중개거래,개포동,성원대치2단지아파트,49.86,"135,000"
11680,2024,2,중개거래,개포동,성원대치2단지아파트,49.86,"135,000"
11680,2024,2,중개거래,역삼동,래미안그레이튼(진달래2차),84.81,"232,500"
11680,2024,2,중개거래,대치동,한보미도맨션2,126.33,"329,000"
11680,2024,2,중개거래,일원동,우성7,84.06,"210,000"
11680,2024,2,중개거래,청담동,청담자이,82.365,"284,000"
11680,2024,2,중개거래,도곡동,타워팰리스3,214.967,"580,000"
11680,2024,2,중개거래,역삼동,e-편한세상,59.606,"192,500"
11680,2024,2,중개거래,일원동,우성7,84.06,"205,000"
11680,2024,2,중개거래,대치동,세영팔레스타운,84.85,"157,500"
11680,2024,2,중개거래,개포동,성원대치2단지아파트,49.86,"137,000"
11680,2024,2,중개거래,역삼동,역삼푸르지오,84.9097,"233,000"
11680,2024,2,중개거래,압구정동,"현대2차(10,11,20,23,24,25동)",196.84,"800,000"
11680,2024,2,중개거래,청담동,마크힐스이스트윙,192.86,"850,000"
11680,2024,2,중개거래,수서동,삼성,84.97,"171,000"
11680,2024,2,중개거래,대치동,한보미도맨션1,128.01,"340,000"
11680,2024,2,중개거래,역삼동,e-편한세상,59.606,"197,500"
11680,2024,2,중개거래,역삼동,역삼푸르지오,84.9097,"233,000"
11680,2024,2,중개거래,개포동,경남1,123.28,"305,000"
11680,2024,2,중개거래,역삼동,대우디오빌,30.03,"31,500"
11680,2024,2,중개거래,압구정동,신현대12차,110.82,"410,000"
11680,2024,2,중개거래,압구정동,"현대2차(10,11,20,23,24,25동)",160.28,"620,000"
11680,2024,2,중개거래,압구정동,신현대12차,110.82,"410,000"
11680,2024,2,중개거래,청담동,청담자이,89.356,"380,000"
11680,2024,3,중개거래,삼성동,호산프라자,33.6,"33,300"
11680,2024,3,중개거래,압구정동,한양3,116.94,"400,000"
11680,2024,3,중개거래,개포동,현대2,165.08,"367,000"
11680,2024,3,중개거래,개포동,개포주공5단지,74.25,"248,000"
11680,2024,3,중개거래,자곡동,강남자곡 힐스테이트,59.93,"96,000"
11680,2024,3,중개거래,개포동,개포래미안포레스트,74.66,"228,000"
11680,2024,3,중개거래,세곡동,강남엘에이치1단지,59.89,"116,000"
11680,2024,3,중개거래,삼성동,아펠바움,241.83,"750,000"
11680,2024,3,중개거래,일원동,푸른마을아파트101동~111동,59.76,"151,000"
11680,2024,3,중개거래,일원동,디에이치자이개포,84.81,"280,000"
11680,2024,3,중개거래,삼성동,서광아파트,59.67,"158,000"
11680,2024,3,중개거래,개포동,경남2차,182.2,"370,000"
11680,2024,3,중개거래,도곡동,도곡렉슬,84.9231,"274,000"
11680,2024,3,중개거래,자곡동,래미안강남힐즈,101.94,"187,000"
11680,2024,3,중개거래,도곡동,우성캐릭터199,132.94,"220,000"
11680,2024,3,직거래,청담동,청담디에브스아파트,45.15,"57,000"
11680,2024,3,중개거래,도곡동,대림아크로빌,172.467,"284,000"
11680,2024,3,중개거래,세곡동,강남엘에이치1단지,59.89,"113,000"
11680,2024,3,중개거래,삼성동,진흥아파트,207.82,"420,000"
11680,2024,3,중개거래,도곡동,타워팰리스2,115.63,"300,000"
11680,2024,3,중개거래,도곡동,경남,59.76,"152,000"
11680,2024,3,중개거래,청담동,"청담2차이-편한세상(201동,202동,203동)",112.5,"215,000"
11680,2024,3,중개거래,개포동,삼익대청아파트,39.53,"115,000"
11680,2024,3,중개거래,도곡동,도곡쌍용예가,107.53,"208,000"
11680,2024,3,중개거래,도곡동,삼성래미안,122.81,"318,000"
11680,2024,3,중개거래,자곡동,강남자곡아이파크,74.89,"149,500"
11680,2024,3,중개거래,수서동,까치마을,34.44,"83,000"
11680,2024,3,중개거래,삼성동,아셈,83.65,"197,500"
11680,2024,3,중개거래,세곡동,강남신동아파밀리에1단지,59.88,"101,000"
11680,2024,3,중개거래,세곡동,강남엘에이치1단지,59.89,"116,250"
11680,2024,3,중개거래,역삼동,역삼푸르지오,84.9097,"235,000"
11680,2024,3,중개거래,역삼동,역삼푸르지오,59.8848,"193,000"
11680,2024,3,중개거래,대치동,동부센트레빌,145.83,"464,000"
11680,2024,3,중개거래,역삼동,진넥스빌2,23.85,"21,000"
